Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_review,sentiment
2784,Larry Roberts,5,Picked up a Note 3 and added this card for an extra 32GB. Scandisk is top of the line and never gives me any issues when I use their cards. Highly recommended.,1/9/2014,98,0,0,0,0,0.0,0.0,picked note added card extra gb scandisk top line never give issue use card highly recommended,positive
2785,Larry Swanson,5,This was an exceptional deal...especially since they actually sent me a 64GB card instead of a 32GB.  Price is right. ;-),28-09-2013,436,0,0,0,0,0.0,0.0,exceptional dealespecially since actually sent gb card instead gb price right,positive
2786,Larry Toney,5,Works well with my new Garin virb elite,7/2/2014,304,0,0,0,0,0.0,0.0,work well new garin virb elite,positive
2787,Larry W.,5,bought it for my Galaxy Note 10.1 and worked since day one. Easy to use in multiple devices for transferring files also.,17-09-2013,447,0,0,0,0,0.0,0.0,bought galaxy note worked since day one easy use multiple device transferring file also,positive
2788,Lasha,5,"good quality microsd card. cannot gain 30MB/s read speed but it may be because of 2.0 usb card reader because hdd connected to the same usb port give no more than 20MB/s speed, same as this card. i have bought both 32GB and 64GB. 64GB works perfect in my HTC EVO 3d.",5/6/2013,551,0,0,0,0,0.0,0.0,good quality microsd card gain mb read speed may usb card reader hdd connected usb port give mb speed card bought gb gb gb work perfect htc evo,positive
2789,Lateef,1,"trash quality, broke and corrupted my data on two different cards",7/1/2014,335,0,0,0,0,0.0,0.0,trash quality broke corrupted data two different card,negative
2790,laura chang,5,"awesome large SD card for all mobile devices, enough room for all my music and even a few movies, buy it!!!",1/3/2013,647,0,0,0,0,0.0,0.0,awesome large sd card mobile device enough room music even movie buy,positive
2791,laura,5,Works great,7/3/2014,276,0,0,0,0,0.0,0.0,work great,positive
2792,Lauren Glenn,5,"I used this on my Android tablet (Pantech Element and my Galaxy S3 phone).  The S3 took it without an issue but the Pantech required me to format it as FAT32.... it wouldn't read it any other way....  you can search the internet for FAT32 formatter which will format the card as FAT32 using an external card reader within seconds.After doing that, I've been using it for a few weeks now with no problems.  Very nice.  Now... just waiting for the 128GB model.  :)",20-05-2013,567,1,0,1,1,1.0,0.206549314,used android tablet pantech element galaxy phone took without issue pantech required format fat wouldnt read way search internet fat formatter format card fat using external card reader within secondsafter ive using week problem nice waiting gb model,positive
2793,LaWanda,5,Great Price,7/12/2014,1,0,0,0,0,0.0,0.0,great price,positive
2794,law,5,"overall good quality item, worked fine from the start with no problems. Stores photos quick without a lot of hassle.",21-02-2014,290,0,0,0,0,0.0,0.0,overall good quality item worked fine start problem store photo quick without lot hassle,positive
2795,Lawrence,5,"So far has worked as expected, it's difficult to tell is it is going to fail or not soon but for the moment is working pretty well with a good performance.",19-05-2014,203,0,0,0,0,0.0,0.0,far worked expected difficult tell going fail soon moment working pretty well good performance,positive
2796,Lawrence Jamerson,5,Used in Samsung Galaxy S III phone. Formatted in the phone. Has worked perfectly so far. A very economical storage card. Faster than previous cards I have owned.,10/5/2012,942,1,0,1,1,1.0,0.206549314,used samsung galaxy iii phone formatted phone worked perfectly far economical storage card faster previous card owned,positive
2797,Laye Ma,5,SanDisk is well know brand. The MSD Ultra 64 GB class 10 is the good one to buy.It transfers file faster than other brand card. I bought two of them when they are on sell.The price is very reasonable. I like it very much.,18-03-2014,265,0,0,0,0,0.0,0.0,sandisk well know brand msd ultra gb class good one buyit transfer file faster brand card bought two sellthe price reasonable like much,positive
2798,Laytonium,5,Memory card works awesome and for this much memory for the price is awesome. I use it for my GoPro but you can use it for anything that can take a micro SD. Comes with the bigger SD card so you can put it into a card reader or computer that reads SD cards.,26-07-2013,500,1,0,1,1,1.0,0.206549314,memory card work awesome much memory price awesome use gopro use anything take micro sd come bigger sd card put card reader computer read sd card,positive
2799,Lazer Fers,4,"I purchased the card in the Sandisk packaging, so I am pretty sure it is genuine. I tested it with various programs on the web that apparently can detect whether they are fakes or not. This one turned out to be a real Sandisk card. The card came formatted with FAT32.I read on the web about these micro SDs, and apparently they are not as fast as the full SD card version. I borrowed my brothers Sandisk 32gb full SD card to make comparison tests. Here are my official/unofficial test results using DiskBench V2.6.2.0 and H2testw 1.4 test. I will give the results as an ""overall"" result, because after testing these cards over and over with speed writes and reads, the results get mixed and varied to a big degree... much larger than I expected, but the numerous tests showed me a ""general"" trend. The trend is that the full SD cards do write faster than the MicroSD card. But, also remember that the microSD had to be put into an adapter to do the test on my PC while the fullSD card was put into the computer reader directly.These are just my averages, but:Small file writes:Both SD cards wrote at close to 10mb/sec. The microSD was less consistent in the tests and sometimes dropped to 8mb/sec.Small file reads:Both SD cards read at close to 20 mb/sec at their fastest.Large file copies to card:MicroSD wrote at 3.5mb/sec while the fullSD wrote at about 4mb/secLarge file reads copies from card:MicroSD was 10mb/sec while the fullSD read at about 14mb/sec.My conclusion:My tests were by no means official for this card and showed much variance dependent on file size of the reads and writes, but the fullSD card was faster in many cases, but equal to microSD in most cases. The small file writes and reads showed that they are similar enough. But, my only concern is with large file writes.... is 3.5 mb/sec good enough for rapid photography on a high pixel camera? I don't know. I have had no problem using these cards with H264 movie capture for hours. I am surprised that 3.5 mb/sec is enough.Also, never during the huge file copies to the card did I get any noticeable heating of the card itself, by touch even for an hour. I've noticed that it has been a complaint from many people on the web, some stating that they felt they might burn themselves. I copied files that took more than an hour with no noticeable temperature change, other than, perhaps a couple of degrees. Of course, this was on a PC and not installed in a camera.The card performs well for video work, and appears to meet many other tests performed by other people. I never saw a read close to 30 mb/sec... they were very consistent at 20 mb/sec at the highest performance.I would get the card again, if the price were right.",20-10-2012,779,1,1,2,0,0.5,0.094531206,purchased card sandisk packaging pretty sure genuine tested various program web apparently detect whether fake one turned real sandisk card card came formatted fati read web micro sd apparently fast full sd card version borrowed brother sandisk gb full sd card make comparison test officialunofficial test result using diskbench v htestw test give result overall result testing card speed writes read result get mixed varied big degree much larger expected numerous test showed general trend trend full sd card write faster microsd card also remember microsd put adapter test pc fullsd card put computer reader directlythese average butsmall file writesboth sd card wrote close mbsec microsd le consistent test sometimes dropped mbsecsmall file readsboth sd card read close mbsec fastestlarge file copy cardmicrosd wrote mbsec fullsd wrote mbseclarge file read copy cardmicrosd mbsec fullsd read mbsecmy conclusionmy test mean official card showed much variance dependent file size read writes fullsd card faster many case equal microsd case small file writes read showed similar enough concern large file writes mbsec good enough rapid photography high pixel camera dont know problem using card h movie capture hour surprised mbsec enoughalso never huge file copy card get noticeable heating card touch even hour ive noticed complaint many people web stating felt might burn copied file took hour noticeable temperature change perhaps couple degree course pc installed camerathe card performs well video work appears meet many test performed people never saw read close mbsec consistent mbsec highest performancei would get card price right,positive
